"CellCode";"EofOrigin.x";"NofOrigin.x";"final_capacity";"total_indicators"
"10kmE471N380";4710000;3800000;0.08696287008;0
"10kmE471N381";4710000;3810000;0.05046297392;0
"10kmE471N382";4710000;3820000;0.00126163576;0
"10kmE471N384";4710000;3840000;0.10482605874;0
"10kmE471N385";4710000;3850000;0.02368712516;0
"10kmE471N386";4710000;3860000;0.003834238;0
"10kmE471N387";4710000;3870000;0.12754121002;0
"10kmE471N388";4710000;3880000;0.0889711036;0
"10kmE471N389";4710000;3890000;0.00880541422;0
"10kmE471N390";4710000;3900000;0.00191671264;0
"10kmE471N391";4710000;3910000;0.01297419068;0
"10kmE471N392";4710000;3920000;0.07639598274;0
"10kmE471N393";4710000;3930000;0.06512038374;0
"10kmE471N394";4710000;3940000;0.10627582502;0
"10kmE471N396";4710000;3960000;0.33789348286;0
"10kmE471N419";4710000;4190000;0.1859374668;0
"10kmE471N420";4710000;4200000;0.14018754253;0
"10kmE471N421";4710000;4210000;0.0477617923;0
"10kmE471N422";4710000;4220000;0.33036737147;0
"10kmE471N423";4710000;4230000;0.29902192085;0
"10kmE471N424";4710000;4240000;0.40238586576;0
"10kmE471N425";4710000;4250000;0.40833425286;0
"10kmE471N426";4710000;4260000;0.38442871332;0
"10kmE471N427";4710000;4270000;0.66266455205;0
"10kmE471N428";4710000;4280000;0.69714006394;0
"10kmE471N429";4710000;4290000;0.4970313039;0
"10kmE471N430";4710000;4300000;0.32496404498;0
"10kmE471N431";4710000;4310000;0.34137695472;0
"10kmE471N432";4710000;4320000;0.55293024248;0
"10kmE471N433";4710000;4330000;0.59356510675;0
"10kmE471N434";4710000;4340000;0.45050418105;0
"10kmE471N435";4710000;4350000;0.39582691302;0
"10kmE471N436";4710000;4360000;0.28057447418;0
"10kmE471N437";4710000;4370000;0.47220513032;0
"10kmE471N438";4710000;4380000;0.52236405298;0
"10kmE471N439";4710000;4390000;0.26437091219;0
"10kmE471N445";4710000;4450000;0.05723097457;0
"10kmE471N530";4710000;5300000;0.552261904761905;0
"10kmE472N362";4720000;3620000;0.10023192512;0
"10kmE472N363";4720000;3630000;0.03531245988;0
"10kmE472N364";4720000;3640000;0.6672694512;0
"10kmE472N365";4720000;3650000;0.76;0
"10kmE472N366";4720000;3660000;0.76;0
"10kmE472N367";4720000;3670000;0.76;0
"10kmE472N368";4720000;3680000;0.51857099968;0
"10kmE472N369";4720000;3690000;0.23115111424;0
"10kmE472N370";4720000;3700000;0.02068350208;0
"10kmE472N375";4720000;3750000;0.190164713026667;0
"10kmE472N376";4720000;3760000;0.4342032177;0
"10kmE472N377";4720000;3770000;0.3827547619;0
"10kmE472N378";4720000;3780000;0.31765393756;0
"10kmE472N379";4720000;3790000;0.219946539453333;0
"10kmE472N380";4720000;3800000;0.67670296854;0
"10kmE472N381";4720000;3810000;0.583677849;0
"10kmE472N382";4720000;3820000;0.0275443512;0
"10kmE472N383";4720000;3830000;0.0425308224;0
"10kmE472N384";4720000;3840000;0.00838273397333334;0
"10kmE472N385";4720000;3850000;0.0985962101066667;0
"10kmE472N386";4720000;3860000;0.0102682194;0
"10kmE472N387";4720000;3870000;0.03548390444;0
"10kmE472N388";4720000;3880000;0.04539637194;0
"10kmE472N389";4720000;3890000;0.02813766232;0
"10kmE472N390";4720000;3900000;0.09037318514;0
"10kmE472N391";4720000;3910000;0.13530601536;0
"10kmE472N392";4720000;3920000;0.21287890288;0
"10kmE472N393";4720000;3930000;0.10082451316;0
"10kmE472N394";4720000;3940000;0.03426349306;0
"10kmE472N395";4720000;3950000;0.03888796332;0
"10kmE472N396";4720000;3960000;0.41185316424;0
"10kmE472N419";4720000;4190000;0.24914098303;0
"10kmE472N420";4720000;4200000;0.30104590152;0
"10kmE472N421";4720000;4210000;0.53334378459;0
"10kmE472N422";4720000;4220000;0.78525188;0
"10kmE472N423";4720000;4230000;0.8;0
"10kmE472N424";4720000;4240000;0.7304845776;0
"10kmE472N425";4720000;4250000;0.7227101128;0
"10kmE472N426";4720000;4260000;0.8;0
"10kmE472N427";4720000;4270000;0.8;0
"10kmE472N428";4720000;4280000;0.8;0
"10kmE472N429";4720000;4290000;0.784572928;0
"10kmE472N430";4720000;4300000;0.67772006153;0
"10kmE472N431";4720000;4310000;0.67602600955;0
"10kmE472N432";4720000;4320000;0.77;0
"10kmE472N433";4720000;4330000;0.76484022076;0
"10kmE472N434";4720000;4340000;0.7586100445;0
"10kmE472N435";4720000;4350000;0.62077289813;0
"10kmE472N436";4720000;4360000;0.63863411458;0
"10kmE472N437";4720000;4370000;0.7063863345;0
"10kmE472N438";4720000;4380000;0.74714277253;0
"10kmE472N439";4720000;4390000;0.60163334154;0
"10kmE472N440";4720000;4400000;0.15750062328;0
"10kmE472N441";4720000;4410000;0.00311556784;0
"10kmE472N443";4720000;4430000;0.04545914989;0
"10kmE472N444";4720000;4440000;0.0504828555;0
"10kmE472N445";4720000;4450000;0.11904948825;0
"10kmE473N362";4730000;3620000;0.66041553104;0
"10kmE473N363";4730000;3630000;0.52102772192;0
"10kmE473N364";4730000;3640000;0.76;0
"10kmE473N365";4730000;3650000;0.76;0
"10kmE473N366";4730000;3660000;0.76;0
"10kmE473N367";4730000;3670000;0.76;0
"10kmE473N368";4730000;3680000;0.64;0
"10kmE473N369";4730000;3690000;0.64;0
"10kmE473N370";4730000;3700000;0.61133273664;0
"10kmE473N371";4730000;3710000;0.48593623744;0
"10kmE473N372";4730000;3720000;0.38075146496;0
"10kmE473N373";4730000;3730000;0.30516206848;0
"10kmE473N374";4730000;3740000;0.232779354546667;0
"10kmE473N375";4730000;3750000;0.0136949342933333;0
"10kmE473N377";4730000;3770000;0.1161161645;0
"10kmE473N378";4730000;3780000;0.6044361574;0
"10kmE473N379";4730000;3790000;0.67608090232;0
"10kmE473N380";4730000;3800000;0.70944522462;0
"10kmE473N381";4730000;3810000;0.68911372314;0
"10kmE473N382";4730000;3820000;0.7406505048;0
"10kmE473N383";4730000;3830000;0.7333535976;0
"10kmE473N384";4730000;3840000;0.634290537893334;0
"10kmE473N385";4730000;3850000;0.418947849146667;0
"10kmE473N386";4730000;3860000;0.37106807;0
"10kmE473N387";4730000;3870000;0.44117465682;0
"10kmE473N388";4730000;3880000;0.23895402634;0
"10kmE473N389";4730000;3890000;0.4008787918;0
"10kmE473N390";4730000;3900000;0.60080186434;0
"10kmE473N391";4730000;3910000;0.24338130462;0
"10kmE473N392";4730000;3920000;0.02313243824;0
"10kmE473N393";4730000;3930000;0.07247347194;0
"10kmE473N394";4730000;3940000;0.12039485806;0
"10kmE473N395";4730000;3950000;0.22711198114;0
"10kmE473N396";4730000;3960000;0.35977017636;0
"10kmE473N397";4730000;3970000;0.01207654476;0
"10kmE473N418";4730000;4180000;0.00684336624;0
"10kmE473N419";4730000;4190000;0.44311478288;0
"10kmE473N420";4730000;4200000;0.67196317568;0
"10kmE473N421";4730000;4210000;0.67311219992;0
"10kmE473N422";4730000;4220000;0.8;0
"10kmE473N423";4730000;4230000;0.8;0
"10kmE473N424";4730000;4240000;0.7999999992;0
"10kmE473N425";4730000;4250000;0.8;0
"10kmE473N426";4730000;4260000;0.8;0
"10kmE473N427";4730000;4270000;0.8;0
"10kmE473N428";4730000;4280000;0.8;0
"10kmE473N429";4730000;4290000;0.8;0
"10kmE473N430";4730000;4300000;0.785;0
"10kmE473N431";4730000;4310000;0.785;0
"10kmE473N432";4730000;4320000;0.77;0
"10kmE473N433";4730000;4330000;0.77;0
"10kmE473N434";4730000;4340000;0.77;0
"10kmE473N435";4730000;4350000;0.77;0
"10kmE473N436";4730000;4360000;0.77;0
"10kmE473N437";4730000;4370000;0.76999999923;0
"10kmE473N438";4730000;4380000;0.77;0
"10kmE473N439";4730000;4390000;0.77;0
"10kmE473N440";4730000;4400000;0.72744189056;0
"10kmE473N441";4730000;4410000;0.36774542035;0
"10kmE473N442";4730000;4420000;0.07126991641;0
"10kmE473N443";4730000;4430000;0.09519203771;0
"10kmE474N362";4740000;3620000;0.76;0
"10kmE474N363";4740000;3630000;0.76;0
"10kmE474N364";4740000;3640000;0.76;0
"10kmE474N365";4740000;3650000;0.76;0
"10kmE474N366";4740000;3660000;0.76;0
"10kmE474N367";4740000;3670000;0.76000000152;0
"10kmE474N368";4740000;3680000;0.76;0
"10kmE474N369";4740000;3690000;0.76;0
"10kmE474N376";4740000;3760000;0.37814409024;0
"10kmE474N377";4740000;3770000;0.26052680128;0
"10kmE474N378";4740000;3780000;0.0613381984;0
"10kmE474N379";4740000;3790000;0.0210682368;0
"10kmE474N381";4740000;3810000;0.0023544794;0
"10kmE474N382";4740000;3820000;0.4946352047;0
"10kmE474N383";4740000;3830000;0.6983940264;0
"10kmE474N384";4740000;3840000;0.76000000076;0
"10kmE474N385";4740000;3850000;0.62225217436;0
"10kmE474N386";4740000;3860000;0.58841238244;0
"10kmE474N387";4740000;3870000;0.62394367672;0
"10kmE474N388";4740000;3880000;0.58690552968;0
"10kmE474N389";4740000;3890000;0.49070907992;0
"10kmE474N392";4740000;3920000;0.263206242;0
"10kmE474N393";4740000;3930000;0.3299638986;0
"10kmE474N394";4740000;3940000;0.5640974091;0
"10kmE474N395";4740000;3950000;0.4972990707;0
"10kmE474N396";4740000;3960000;0.26343178835;0
"10kmE474N397";4740000;3970000;0.0028471073;0
"10kmE474N418";4740000;4180000;0.01129440665;0
"10kmE474N419";4740000;4190000;0.42660288798;0
"10kmE474N420";4740000;4200000;0.8000000008;0
"10kmE474N421";4740000;4210000;0.8;0
"10kmE474N440";4740000;4400000;0.77;0
"10kmE474N441";4740000;4410000;0.77000000077;0
"10kmE474N442";4740000;4420000;0.71296164709;0
"10kmE474N443";4740000;4430000;0.56924465367;0
"10kmE474N444";4740000;4440000;0.14187263475;0
"10kmE474N445";4740000;4450000;0.09105563082;0
"10kmE474N446";4740000;4460000;0.18272024386;0
"10kmE475N362";4750000;3620000;0.76;0
"10kmE475N363";4750000;3630000;0.76;0
"10kmE475N364";4750000;3640000;0.76;0
"10kmE475N365";4750000;3650000;0.76;0
"10kmE475N366";4750000;3660000;0.76;0
"10kmE475N367";4750000;3670000;0.76;0
"10kmE475N368";4750000;3680000;0.76;0
"10kmE475N369";4750000;3690000;0.76;0
"10kmE475N376";4750000;3760000;0.64;0
"10kmE475N377";4750000;3770000;0.64;0
"10kmE475N378";4750000;3780000;0.63960368256;0
"10kmE475N379";4750000;3790000;0.62861112;0
"10kmE475N380";4750000;3800000;0.4754132376;0
"10kmE475N381";4750000;3810000;0.3825340666;0
"10kmE475N382";4750000;3820000;0.1319079706;0
"10kmE475N383";4750000;3830000;0.3354314026;0
"10kmE475N384";4750000;3840000;0.68835138228;0
"10kmE475N385";4750000;3850000;0.13429216872;0
"10kmE475N389";4750000;3890000;0.24084172076;0
"10kmE475N392";4750000;3920000;0.8412022962;0
"10kmE475N393";4750000;3930000;0.8567010459;0
"10kmE475N394";4750000;3940000;0.6873385239;0
"10kmE475N395";4750000;3950000;0.831445452;0
"10kmE475N396";4750000;3960000;0.5739854228;0
"10kmE475N397";4750000;3970000;0.18195134935;0
"10kmE475N398";4750000;3980000;0.03004718465;0
"10kmE475N419";4750000;4190000;0.40743575283;0
"10kmE475N420";4750000;4200000;0.7999999992;0
"10kmE475N421";4750000;4210000;0.8;0
"10kmE475N440";4750000;4400000;0.77;0
"10kmE475N441";4750000;4410000;0.77;0
"10kmE475N442";4750000;4420000;0.77;0
"10kmE475N443";4750000;4430000;0.77;0
"10kmE475N444";4750000;4440000;0.57367353813;0
"10kmE475N445";4750000;4450000;0.31400584831;0
"10kmE475N446";4750000;4460000;0.29409253951;0
"10kmE475N447";4750000;4470000;0.29344205198;0
"10kmE475N448";4750000;4480000;0.00717520881;0
"10kmE476N351";4760000;3510000;0.09413007516;0
"10kmE476N352";4760000;3520000;0.61971973668;0
"10kmE476N353";4760000;3530000;0.66;0
"10kmE476N360";4760000;3600000;0.33242320504;0
"10kmE476N361";4760000;3610000;0.76;0
"10kmE476N362";4760000;3620000;0.76000000076;0
"10kmE476N363";4760000;3630000;0.76;0
"10kmE476N364";4760000;3640000;0.76;0
"10kmE476N365";4760000;3650000;0.76;0
"10kmE476N366";4760000;3660000;0.76;0
"10kmE476N367";4760000;3670000;0.76;0
"10kmE476N368";4760000;3680000;0.76;0
"10kmE476N369";4760000;3690000;0.76;0
"10kmE476N380";4760000;3800000;0.73833742208;0
"10kmE476N381";4760000;3810000;0.73260141404;0
"10kmE476N384";4760000;3840000;0.54898573628;0
"10kmE476N385";4760000;3850000;0.40302350004;0
"10kmE476N386";4760000;3860000;0.02065793012;0
"10kmE476N396";4760000;3960000;0.6499788966;0
"10kmE476N397";4760000;3970000;0.0249329034;0
"10kmE476N398";4760000;3980000;0.10360143315;0
"10kmE476N399";4760000;3990000;0.00571565245;0
"10kmE476N418";4760000;4180000;0.01484510529;0
"10kmE476N419";4760000;4190000;0.50157035449;0
"10kmE476N444";4760000;4440000;0.77;0
"10kmE476N445";4760000;4450000;0.72203547031;0
"10kmE476N446";4760000;4460000;0.48930922733;0
"10kmE476N447";4760000;4470000;0.63518008939;0
"10kmE476N448";4760000;4480000;0.22723893269;0
"10kmE476N449";4760000;4490000;0.06815435242;0
"10kmE477N352";4770000;3520000;0.5649046392;0
"10kmE477N353";4770000;3530000;0.65007959478;0
"10kmE477N360";4770000;3600000;0.34174157568;0
"10kmE477N361";4770000;3610000;0.76;0
"10kmE477N362";4770000;3620000;0.76;0
"10kmE477N363";4770000;3630000;0.76;0
"10kmE477N364";4770000;3640000;0.76;0
"10kmE477N365";4770000;3650000;0.76;0
"10kmE477N366";4770000;3660000;0.76;0
"10kmE477N367";4770000;3670000;0.76;0
"10kmE477N368";4770000;3680000;0.76000000076;0
"10kmE477N369";4770000;3690000;0.64447502732;0
"10kmE477N380";4770000;3800000;0.20166003324;0
"10kmE477N381";4770000;3810000;0.02228175752;0
"10kmE477N384";4770000;3840000;0.41617280344;0
"10kmE477N385";4770000;3850000;0.21256074516;0
"10kmE477N386";4770000;3860000;0.0009838124;0
"10kmE477N396";4770000;3960000;0.7442192088;0
"10kmE477N397";4770000;3970000;0.1445493069;0
"10kmE477N398";4770000;3980000;0.2920758151;0
"10kmE477N399";4770000;3990000;0.02863885025;0
"10kmE477N417";4770000;4170000;0.00917720652;0
"10kmE477N418";4770000;4180000;0.54897712407;0
"10kmE477N419";4770000;4190000;0.68575255144;0
"10kmE477N444";4770000;4440000;0.77;0
"10kmE477N445";4770000;4450000;0.77;0
"10kmE477N446";4770000;4460000;0.77;0
"10kmE477N447";4770000;4470000;0.75800074735;0
"10kmE477N448";4770000;4480000;0.27456758945;0
"10kmE477N449";4770000;4490000;0.00113827175;0
"10kmE478N353";4780000;3530000;0.38229882834;0
"10kmE478N360";4780000;3600000;0.09910536268;0
"10kmE478N361";4780000;3610000;0.7293223758;0
"10kmE478N362";4780000;3620000;0.76000000076;0
"10kmE478N363";4780000;3630000;0.55463653464;0
"10kmE478N364";4780000;3640000;0.6127799782;0
"10kmE478N365";4780000;3650000;0.76;0
"10kmE478N366";4780000;3660000;0.76;0
"10kmE478N367";4780000;3670000;0.76;0
"10kmE478N368";4780000;3680000;0.76;0
"10kmE478N369";4780000;3690000;0.73255759472;0
"10kmE478N396";4780000;3960000;0.7776467856;0
"10kmE478N397";4780000;3970000;0.2505982509;0
"10kmE478N398";4780000;3980000;0.40698537285;0
"10kmE478N399";4780000;3990000;0.143541846;0
"10kmE478N400";4780000;4000000;0.1371147189;0
"10kmE478N401";4780000;4010000;0.0366925569;0
"10kmE478N402";4780000;4020000;0.0522002504;0
"10kmE478N405";4780000;4050000;0.0322723192;0
"10kmE478N416";4780000;4160000;0.02519721485;0
"10kmE478N417";4780000;4170000;0.04191688557;0
"10kmE478N418";4780000;4180000;0.07015121985;0
"10kmE478N419";4780000;4190000;0.40965233449;0
"10kmE478N448";4780000;4480000;0.70484838809;0
"10kmE478N449";4780000;4490000;0.45145741718;0
"10kmE478N450";4780000;4500000;0.30636873267;0
"10kmE478N451";4780000;4510000;0.23775603929;0
"10kmE478N535";4780000;5350000;0.546666666666667;0
"10kmE479N361";4790000;3610000;0.71299655892;0
"10kmE479N362";4790000;3620000;0.76;0
"10kmE479N363";4790000;3630000;0.7240235912;0
"10kmE479N364";4790000;3640000;0.76;0
"10kmE479N365";4790000;3650000;0.76;0
"10kmE479N366";4790000;3660000;0.76;0
"10kmE479N367";4790000;3670000;0.76;0
"10kmE479N368";4790000;3680000;0.75999999924;0
"10kmE479N369";4790000;3690000;0.76;0
"10kmE479N382";4790000;3820000;0.425015973375;0
"10kmE479N383";4790000;3830000;0.22010247084;0
"10kmE479N396";4790000;3960000;0.1189371276;0
"10kmE479N397";4790000;3970000;0.1081984086;0
"10kmE479N398";4790000;3980000;0.32235567875;0
"10kmE479N399";4790000;3990000;0.33625250555;0
"10kmE479N400";4790000;4000000;0.07585712035;0
"10kmE479N401";4790000;4010000;0.3076319796;0
"10kmE479N402";4790000;4020000;0.2689333592;0
"10kmE479N404";4790000;4040000;0.0351693376;0
"10kmE479N405";4790000;4050000;0.1318885416;0
"10kmE479N406";4790000;4060000;0.1757105656;0
"10kmE479N407";4790000;4070000;0.1906252208;0
"10kmE479N414";4790000;4140000;0.00923812879;0
"10kmE479N415";4790000;4150000;0.00258640362;0
"10kmE479N418";4790000;4180000;0.2948170488;0
"10kmE479N419";4790000;4190000;0.47739900089;0
"10kmE479N448";4790000;4480000;0.77;0
"10kmE479N449";4790000;4490000;0.76971710893;0
"10kmE479N450";4790000;4500000;0.68901955353;0
"10kmE479N451";4790000;4510000;0.20220359621;0
"10kmE479N452";4790000;4520000;0.10916374392;0
"10kmE480N378";4800000;3780000;0.64;0
"10kmE480N379";4800000;3790000;0.64;0
"10kmE480N380";4800000;3800000;0.64;0
"10kmE480N381";4800000;3810000;0.58795220864;0
"10kmE480N382";4800000;3820000;0.49105938;0
"10kmE480N383";4800000;3830000;0.474314676885;0
"10kmE480N384";4800000;3840000;0.199378185195;0
"10kmE480N385";4800000;3850000;0.63220570623;0
"10kmE480N386";4800000;3860000;0.29075012465;0
"10kmE480N387";4800000;3870000;0.05094594365;0
"10kmE480N388";4800000;3880000;0.01726834588;0
"10kmE480N389";4800000;3890000;0.00779788486;0
"10kmE480N398";4800000;3980000;1.134e-05;0
"10kmE480N399";4800000;3990000;0.4860949959;0
"10kmE480N400";4800000;4000000;0.547109933933334;0
"10kmE480N401";4800000;4010000;0.2389556234;0
"10kmE480N402";4800000;4020000;0.11172856365;0
"10kmE480N403";4800000;4030000;0.25313512125;0
"10kmE480N404";4800000;4040000;0.3135533703;0
"10kmE480N405";4800000;4050000;0.0073171043;0
"10kmE480N406";4800000;4060000;0.321197872;0
"10kmE480N407";4800000;4070000;0.1147942968;0
"10kmE480N414";4800000;4140000;0.09411626875;0
"10kmE480N415";4800000;4150000;0.15652216392;0
"10kmE480N416";4800000;4160000;0.3382459712;0
"10kmE480N417";4800000;4170000;0.154218272;0
"10kmE480N418";4800000;4180000;0.5481194592;0
"10kmE480N419";4800000;4190000;0.3730054168;0
"10kmE480N420";4800000;4200000;0.45181929875;0
"10kmE480N421";4800000;4210000;0.55441155278;0
"10kmE480N422";4800000;4220000;0.61000000061;0
"10kmE480N423";4800000;4230000;0.61;0
"10kmE480N424";4800000;4240000;0.57949530544;0
"10kmE480N425";4800000;4250000;0.560908603;0
"10kmE480N426";4800000;4260000;0.61;0
"10kmE480N427";4800000;4270000;0.61000000061;0
"10kmE480N428";4800000;4280000;0.60999999939;0
"10kmE480N429";4800000;4290000;0.61;0
"10kmE480N440";4800000;4400000;0.76999999923;0
"10kmE480N441";4800000;4410000;0.77;0
"10kmE480N442";4800000;4420000;0.77000000077;0
"10kmE480N443";4800000;4430000;0.77;0
"10kmE480N444";4800000;4440000;0.77;0
"10kmE480N445";4800000;4450000;0.7700000231;0
"10kmE480N446";4800000;4460000;0.77;0
"10kmE480N447";4800000;4470000;0.77;0
"10kmE480N448";4800000;4480000;0.77;0
"10kmE480N449";4800000;4490000;0.77000000077;0
"10kmE480N450";4800000;4500000;0.75437496981;0
"10kmE480N451";4800000;4510000;0.35453765193;0
"10kmE480N452";4800000;4520000;0.12491921057;0
"10kmE481N378";4810000;3780000;0.19622289408;0
"10kmE481N379";4810000;3790000;0.3158671072;0
"10kmE481N380";4810000;3800000;0.22303164288;0
"10kmE481N381";4810000;3810000;0.1369489056;0
"10kmE481N386";4810000;3860000;0.79304380512;0
"10kmE481N387";4810000;3870000;0.81052287804;0
"10kmE481N388";4810000;3880000;0.61103544489;0
"10kmE481N389";4810000;3890000;0.43047467023;0
"10kmE481N399";4810000;3990000;0.2407076397;0
"10kmE481N400";4810000;4000000;0.794373225533334;0
"10kmE481N401";4810000;4010000;0.5271472934;0
"10kmE481N402";4810000;4020000;0.13341902005;0
"10kmE481N403";4810000;4030000;0.49446700565;0
"10kmE481N404";4810000;4040000;0.40759111855;0
"10kmE481N405";4810000;4050000;0.0251206076;0
"10kmE481N406";4810000;4060000;0.2283375136;0
"10kmE481N407";4810000;4070000;0.1043231272;0
"10kmE481N408";4810000;4080000;0.0738114728;0
"10kmE481N409";4810000;4090000;0.0159795576;0
"10kmE481N413";4810000;4130000;0.27926658646;0
"10kmE481N414";4810000;4140000;0.45066969266;0
"10kmE481N415";4810000;4150000;0.51188461537;0
"10kmE481N416";4810000;4160000;0.4877011232;0
"10kmE481N417";4810000;4170000;0.668250664;0
"10kmE481N418";4810000;4180000;0.7492636112;0
"10kmE481N419";4810000;4190000;0.7885124032;0
"10kmE481N420";4810000;4200000;0.61;0
"10kmE481N421";4810000;4210000;0.61;0
"10kmE481N422";4810000;4220000;0.61;0
"10kmE481N423";4810000;4230000;0.61;0
"10kmE481N424";4810000;4240000;0.61000000061;0
"10kmE481N425";4810000;4250000;0.60999999939;0
"10kmE481N426";4810000;4260000;0.61;0
"10kmE481N427";4810000;4270000;0.61;0
"10kmE481N428";4810000;4280000;0.61;0
"10kmE481N429";4810000;4290000;0.61;0
"10kmE481N440";4810000;4400000;0.77000000154;0
"10kmE481N441";4810000;4410000;0.77;0
"10kmE481N442";4810000;4420000;0.77;0
"10kmE481N443";4810000;4430000;0.76999998152;0
"10kmE481N444";4810000;4440000;0.77;0
"10kmE481N445";4810000;4450000;0.77;0
"10kmE481N446";4810000;4460000;0.77;0
"10kmE481N447";4810000;4470000;0.77;0
"10kmE481N448";4810000;4480000;0.77;0
"10kmE481N449";4810000;4490000;0.77000000077;0
"10kmE481N450";4810000;4500000;0.76695774925;0
"10kmE481N451";4810000;4510000;0.5744850419;0
"10kmE481N452";4810000;4520000;0.28056613585;0
"10kmE481N453";4810000;4530000;0.21088091024;0
"10kmE482N378";4820000;3780000;0.1390003008;0
"10kmE482N387";4820000;3870000;0.19950409291;0
"10kmE482N388";4820000;3880000;0.68739738128;0
"10kmE482N389";4820000;3890000;0.40412729299;0
"10kmE482N391";4820000;3910000;0.21071619273;0
"10kmE482N400";4820000;4000000;0.7543623051;0
"10kmE482N401";4820000;4010000;0.8235089226;0
"10kmE482N402";4820000;4020000;0.46981412245;0
"10kmE482N403";4820000;4030000;0.0568310935;0
"10kmE482N404";4820000;4040000;0.05378874375;0
"10kmE482N405";4820000;4050000;0.2941042738;0
"10kmE482N406";4820000;4060000;0.34271378565;0
"10kmE482N407";4820000;4070000;0.25003268245;0
"10kmE482N408";4820000;4080000;0.05865955825;0
"10kmE482N409";4820000;4090000;0.1141016319;0
"10kmE482N410";4820000;4100000;0.00683370583333333;0
"10kmE482N411";4820000;4110000;0.0307469983333333;0
"10kmE482N412";4820000;4120000;0.43483815;0
"10kmE482N413";4820000;4130000;0.828948305833333;0
"10kmE482N414";4820000;4140000;0.61;0
"10kmE482N415";4820000;4150000;0.53890652459;0
"10kmE482N416";4820000;4160000;0.48855284544;0
"10kmE482N417";4820000;4170000;0.47792577131;0
"10kmE482N418";4820000;4180000;0.55160423152;0
"10kmE482N419";4820000;4190000;0.57902377544;0
"10kmE482N420";4820000;4200000;0.61;0
"10kmE482N421";4820000;4210000;0.61;0
"10kmE482N422";4820000;4220000;0.61;0
"10kmE482N423";4820000;4230000;0.61;0
"10kmE482N424";4820000;4240000;0.61;0
"10kmE482N425";4820000;4250000;0.61;0
"10kmE482N426";4820000;4260000;0.61;0
"10kmE482N427";4820000;4270000;0.61;0
"10kmE482N428";4820000;4280000;0.61;0
"10kmE482N429";4820000;4290000;0.61;0
"10kmE482N440";4820000;4400000;0.77;0
"10kmE482N441";4820000;4410000;0.77;0
"10kmE482N442";4820000;4420000;0.77;0
"10kmE482N443";4820000;4430000;0.77;0
"10kmE482N444";4820000;4440000;0.77;0
"10kmE482N445";4820000;4450000;0.77;0
"10kmE482N446";4820000;4460000;0.77;0
"10kmE482N447";4820000;4470000;0.77;0
"10kmE482N448";4820000;4480000;0.77;0
"10kmE482N449";4820000;4490000;0.77000000077;0
"10kmE483N378";4830000;3780000;0.57008414528;0
"10kmE483N379";4830000;3790000;0.30057563584;0
"10kmE483N380";4830000;3800000;0.04358973312;0
"10kmE483N389";4830000;3890000;0.50809812694;0
"10kmE483N390";4830000;3900000;0.18191369292;0
"10kmE483N391";4830000;3910000;0.28423435573;0
"10kmE483N400";4830000;4000000;0.0504352719;0
"10kmE483N401";4830000;4010000;0.6679291122;0
"10kmE483N402";4830000;4020000;0.7555305444;0
"10kmE483N403";4830000;4030000;0.7394534659;0
"10kmE483N404";4830000;4040000;0.61949440665;0
"10kmE483N405";4830000;4050000;0.27260274945;0
"10kmE483N406";4830000;4060000;0.2756623763;0
"10kmE483N407";4830000;4070000;0.37076846235;0
"10kmE483N408";4830000;4080000;0.22496626065;0
